country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
BRB,national,248931,250200,251347,252388,253296,254078,254791,255493,256260,257117,258012,258970,259961,260933,261912,262890,263869,264893,265955,267047,268183,269334,270455,271511,272494,273423,274331,275283,276320,277475,278701,279946,281107,282131,282987,283698,284294,284825,285327,285798,286229,286640,287021,287371
BRB,rural,150899,151006,151034,151175,152413,153580,154709,155833,156995,158220,159467,160761,162075,163422,164989,166559,168129,169733,171365,173020,174705,176406,178089,179667,180857,182015,183160,184338,185574,186891,188260,189647,190976,192216,193280,194183,194943,195595,196165,196649,197043,197360,197591,197737
BRB,urban,98032,99194,100313,101213,100883,100498,100082,99660,99265,98897,98545,98209,97886,97511,96923,96331,95740,95160,94590,94027,93478,92928,92366,91844,91637,91408,91171,90945,90746,90584,90441,90299,90131,89915,89707,89515,89351,89230,89162,89149,89186,89280,89430,89634
BRN,national,174717,181201,187596,193880,200027,206064,212073,218176,224440,230917,237565,244405,251456,258714,266208,273888,281684,289452,297112,304620,311962,319135,326214,333166,340037,346777,353295,359434,365112,370262,374967,379418,383902,388634,393687,398997,404414,409778,414914,419791,424481,428960,433296,437483
BRN,rural,62032,64060,66038,67957,69811,71609,73379,75166,76990,78867,80786,82748,84766,86830,88953,90169,91254,92260,93162,93951,94631,95198,95682,96072,96394,96938,97435,97788,97985,98012,97896,97693,97480,97310,97201,97132,97071,96986,96828,96594,96306,95963,95576,95153
BRN,urban,112685,117141,121558,125923,130216,134455,138694,143010,147450,152050,156779,161657,166690,171884,177255,183719,190430,197192,203950,210669,217331,223937,230532,237094,243643,249839,255860,261646,267127,272250,277071,281725,286422,291324,296486,301865,307343,312792,318086,323197,328175,332997,337720,342330
BTN,national,371424,383324,395192,406883,418107,428938,439823,451471,464264,478683,494313,509532,522173,530801,534637,534525,532590,531905,534629,541471,551713,564378,577886,591014,603643,616025,627840,638809,648744,657404,664873,671611,678329,685502,693297,701582,710235,719053,727885,736706,745563,754396,763094,771612
BTN,rural,339047,348181,357099,365658,373595,380966,388166,395796,404184,413692,423923,433464,440479,443813,442888,438514,432511,427391,424832,425293,428124,432443,436980,440790,443798,446187,447725,448220,447860,448928,448995,448394,447629,446995,446587,446410,446390,446402,446354,446238,446093,445886,445555,445097
BTN,urban,32377,35143,38093,41225,44512,47972,51657,55675,60080,64991,70390,76068,81694,86988,91749,96011,100079,104514,109797,116178,123589,131935,140906,150224,159845,169838,180115,190589,200884,208476,215878,223217,230700,238507,246710,255172,263845,272651,281531,290468,299470,308510,317539,326515
BWA,national,800532,832467,865073,897860,930412,962859,996124,1031439,1069585,1110948,1154904,1200073,1244484,1286756,1326321,1363541,1399110,1434061,1469173,1504724,1540424,1575827,1610260,1643333,1674674,1704637,1734387,1765533,1799077,1835911,1875458,1915636,1953495,1987106,2015406,2039551,2062551,2088619,2120716,2159925,2205076,2254067,2303703,2351625
BWA,rural,691884,711851,731359,749902,767106,775207,779736,782460,783749,783407,780704,774443,763516,747181,725604,730272,737527,743804,749557,754920,759783,763882,766935,768768,769312,774417,779971,785874,792601,800457,789043,776905,763094,746913,728267,718575,710095,702444,696549,692623,690189,688708,687149,684864
BWA,urban,108648,120616,133714,147958,163306,187652,216388,248979,285836,327541,374200,425630,480968,539575,600717,633269,661583,690257,719616,749804,780641,811945,843325,874565,905362,930220,954416,979659,1006476,1035454,1086415,1138731,1190401,1240193,1287139,1320976,1352456,1386175,1424167,1467302,1514887,1565359,1616554,1666761
CAF,national,2039914,2087662,2140778,2199359,2264441,2335339,2408322,2478382,2542170,2597765,2646836,2693974,2745735,2806740,2878507,2959236,3046148,3135017,3222662,3308235,3392432,3475485,3558019,3640421,3722016,3802129,3881185,3959883,4038380,4118075,4198004,4273368,4337623,4386765,4418639,4436411,4447945,4464171,4493171,4537683,4596023,4666375,4745179,4829764
CAF,rural,1368843,1394120,1422633,1454348,1489957,1528900,1568685,1606041,1638886,1665999,1688523,1709461,1736842,1773158,1816165,1864703,1917002,1970390,2022833,2073866,2123866,2173047,2221734,2270203,2318072,2364848,2410837,2456474,2501009,2545259,2588531,2627865,2659223,2680138,2689405,2688997,2683757,2680333,2683457,2694567,2712573,2736176,2763118,2791700
CAF,urban,671071,693542,718145,745011,774484,806439,839637,872341,903284,931766,958313,984513,1008893,1033582,1062342,1094533,1129146,1164627,1199829,1234369,1268566,1302438,1336285,1370218,1403944,1437281,1470348,1503409,1537371,1572816,1609473,1645503,1678400,1706627,1729234,1747414,1764188,1783838,1809714,1843116,1883450,1930199,1982061,2038064
CAN,national,23725843,23963203,24201544,24515667,24819916,25116942,25366452,25607052,25842116,26100278,26446600,26791748,27276781,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36545295,37065178,37593384,38005238
CAN,rural,5802629,5851095,5899610,5966378,6028261,6059713,6079070,6095759,6110627,6133043,6209133,6284808,6393132,6484711,6555149,6557450,6553895,6550090,6541741,6528757,6477628,6415815,6352957,6297326,6263120,6307139,6339248,6373758,6409413,6444858,6447564,6457255,6470872,6482352,6491507,6548144,6603314,6655859,6691082,6752474,6815698,6890046,6961543,7007406
CAN,urban,17923214,18112108,18301934,18549289,18791654,19057228,19287380,19511294,19731488,19967235,20237468,20506940,20883649,21206427,21482271,21813814,22130869,22450573,22760570,23081461,23428320,23739358,24048329,24388404,24757782,25052940,25304780,25566897,25834340,26126316,26441461,26789863,27158023,27522537,27847821,28166078,28479640,28781576,29011826,29357013,29729597,30175132,30631841,30997832
CHE,national,6281174,6281738,6294365,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8636896
CHE,rural,1613257,1610009,1609847,1612903,1622449,1635792,1646672,1656461,1667607,1680210,1694724,1711247,1729128,1751004,1776902,1800314,1820462,1838809,1854939,1866968,1875299,1884719,1897587,1912232,1924949,1937671,1950193,1961798,1972472,1982943,1998781,2022351,2045843,2065228,2086420,2106933,2129601,2153942,2176779,2198922,2217678,2231010,2242521,2252934
CHE,urban,4667917,4671729,4684518,4706505,4731625,4755517,4772101,4785404,4802758,4823914,4850382,4882139,4917784,4964515,5023076,5075050,5117803,5154986,5185748,5204882,5213607,5225282,5246404,5272018,5304905,5347082,5388808,5427827,5464643,5500991,5552336,5625324,5697988,5759681,5825978,5889928,5959745,6034707,6105617,6174416,6234162,6283319,6332759,6383962
CHI,national,127186,127395,127691,128204,128986,129976,131153,132445,133800,135242,136762,138250,139580,140677,141469,142006,142407,142867,143480,144348,145387,146500,147553,148439,149097,149591,150070,150722,151674,152999,154644,156441,158187,159718,160990,162051,163039,164107,165387,166922,168666,170496,172264,173859
CHI,rural,84722,85365,86065,86911,87828,88527,89353,90260,91209,92217,93399,94560,95616,96516,97243,97876,98416,98998,99687,100466,101166,101917,102625,103217,103630,103880,104120,104479,105045,105868,106910,108055,109162,110119,110937,111720,112453,113242,114180,115293,116525,117789,118981,120027
CHI,urban,42464,42030,41626,41293,41158,41449,41800,42185,42591,43025,43363,43690,43964,44161,44226,44130,43991,43869,43793,43882,44221,44583,44928,45222,45467,45711,45950,46243,46629,47131,47734,48386,49025,49599,50053,50331,50586,50865,51207,51629,52141,52707,53283,53832
CHL,national,10922777,11089165,11254877,11419350,11582020,11743909,11907955,12078137,12257238,12445833,12642917,12847712,13058758,13274617,13495255,13719818,13944934,14166346,14380864,14587367,14786227,14977736,15162801,15342350,15516112,15684413,15849649,16014972,16182713,16354507,16530201,16708255,16886184,17062531,17233584,17400359,17571511,17758969,17969356,18209072,18470435,18729166,18952035,19116209
CHL,rural,2232069,2202752,2172754,2141927,2110476,2087362,2100682,2114640,2129818,2146284,2163835,2182312,2201315,2220711,2240482,2254989,2245692,2235024,2222563,2208381,2192502,2175217,2156454,2136729,2115932,2100770,2113551,2125988,2138869,2151926,2165456,2178924,2192333,2205503,2217618,2229160,2241071,2254856,2271327,2290337,2310651,2329159,2341903,2346132
CHL,urban,8690708,8886413,9082123,9277423,9471544,9656547,9807273,9963497,10127420,10299549,10479082,10665400,10857443,11053906,11254773,11464829,11699242,11931322,12158301,12378986,12593725,12802519,13006347,13205621,13400180,13583643,13736098,13888984,14043844,14202581,14364745,14529331,14693851,14857028,15015966,15171199,15330440,15504113,15698029,15918735,16159784,16400007,16610132,16770077
CHN,national,943455000,956165000,969005000,981235000,993884992,1008630016,1023310016,1036825024,1051040000,1066790000,1084034944,1101629952,1118650000,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1410929362
CHN,rural,778161684,785011465,788605339,791287529,793935232,797806144,802837888,806618752,810625088,815464944,821058944,826508928,831145763,835019382,836478966,836448460,835478607,833998460,831819843,828956742,825589438,821328874,815968942,809645853,800082679,788406300,775926016,762817902,749352182,735901746,722214159,708173810,693852712,679206337,665644371,653193546,640545579,627502483,614037700,600413466,586968786,572999405,558762145,544223674
CHN,urban,165293316,171153535,180399661,189947471,199949792,210823840,220472144,230206256,240414896,251325056,262976048,275121088,287504237,300165618,314301034,328521540,342961393,357836540,373035157,388593258,404485562,420606126,436766058,452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,679390629,700996454,722694421,744357517,765822300,787376534,809246214,829760595,848982855,866705688
CIV,national,7026497,7350269,7685927,8033652,8393689,8764991,9144940,9530103,9918204,10307268,10698188,11094740,11502453,11924873,12362404,12812428,13271638,13735438,14199759,14665125,15130674,15589407,16032573,16454660,16853027,17231539,17599613,17970493,18354513,18754914,19171250,19605568,20059147,20532944,21028652,21547188,22087506,22647672,23226148,23822726,24437475,25069226,25716554,26378275
CIV,rural,4568418,4674771,4871802,5074938,5284331,5499155,5717782,5937921,6158213,6377416,6595861,6811283,7019257,7233032,7452552,7676182,7901801,8126572,8348038,8566339,8781238,8988540,9180091,9353651,9510500,9652591,9785561,9916657,10052033,10192921,10338863,10490743,10649401,10814702,10987260,11167477,11354524,11547142,11742211,11939712,12139071,12339324,12539649,12739124
CIV,urban,2458079,2675498,2814125,2958714,3109358,3265836,3427158,3592182,3759991,3929852,4102327,4283457,4483196,4691841,4909852,5136246,5369837,5608866,5851721,6098786,6349436,6600867,6852482,7101009,7342527,7578948,7814052,8053836,8302480,8561993,8832387,9114825,9409746,9718242,10041392,10379711,10732982,11100530,11483937,11883014,12298404,12729902,13176905,13639151
CMR,national,7887571,8121081,8365560,8621409,8888534,9166813,9456496,9757849,10070806,10395481,10731058,11075423,11425807,11780086,12137912,12499499,12864091,13230978,13599984,13970812,14344444,14723772,15112598,15513944,15928910,16357605,16800869,17259322,17733408,18223677,18730283,19252674,19789922,20341236,20906392,21485267,22077300,22681853,23298376,23926549,24566070,25216261,25876387,26545864
CMR,rural,5563183,5662505,5764624,5869369,5976561,6085572,6196274,6308449,6421952,6536263,6659587,6810167,6960373,7108457,7254223,7397578,7538486,7675952,7810063,7940451,8068033,8194074,8320392,8448584,8579470,8712388,8847674,8985203,9125434,9268015,9412716,9558953,9706165,9853498,10000782,10147706,10293983,10439096,10582588,10724119,10863853,11000846,11135127,11266065
CMR,urban,2324388,2458576,2600936,2752040,2911973,3081241,3260222,3449400,3648854,3859218,4071471,4265256,4465434,4671629,4883689,5101921,5325605,5555026,5789921,6030361,6276411,6529698,6792206,7065360,7349440,7645217,7953195,8274119,8607974,8955662,9317567,9693721,10083757,10487738,10905610,11337561,11783317,12242757,12715788,13202430,13702217,14215415,14741260,15279799
COD,national,24249127,24956387,25663598,26358905,27040328,27717292,28403858,29119664,29881222,30683877,31528702,32443784,33464767,34612023,35908240,37333917,38815835,40252973,41576239,42757239,43827191,44849968,45919615,47105830,48428534,49871670,51425583,53068869,54785894,56578046,58453687,60411195,62448572,64563853,66755151,69020749,71358804,73767445,76244532,78789130,81398765,84068092,86790568,89561404
COD,rural,17867484,18326224,18780878,19223022,19651018,20072032,20496224,20937038,21361188,21807031,22275028,22783648,23357738,24009322,24752627,25571493,26415728,27215035,27923434,28523782,29039020,29511727,30004336,30561320,31194272,31890439,32641875,33433387,34251593,35094796,35966554,36865328,37787006,38729918,39689943,40665645,41654275,42652337,43657619,44667921,45680987,46691418,47694889,48687370
COD,urban,6381643,6630163,6882720,7135883,7389311,7645261,7907634,8182625,8520033,8876846,9253674,9660137,10107029,10602701,11155613,11762424,12400107,13037938,13652805,14233457,14788171,15338241,15915279,16544510,17234262,17981231,18783708,19635482,20534301,21483250,22487133,23545867,24661566,25833935,27065208,28355104,29704529,31115108,32586913,34121209,35717778,37376674,39095679,40874034
COG,national,1629218,1677326,1726865,1777932,1830629,1884873,1940454,1996994,2054308,2112359,2171319,2231462,2293161,2356740,2422312,2489945,2559880,2632345,2707532,2785815,2867283,2951651,3038432,3127420,3217930,3310376,3406915,3510468,3622775,3745143,3876123,4011487,4145400,4273738,4394842,4510197,4622757,4736965,4856093,4980996,5110701,5244363,5380504,5518092
COG,rural,894587,905588,916413,927067,937630,947959,957944,967344,981528,1000371,1019130,1037965,1057033,1076465,1096266,1116442,1137099,1158337,1180132,1202581,1224359,1246600,1269123,1291781,1314331,1336829,1360177,1385476,1413317,1444090,1477074,1510485,1542089,1570342,1594800,1616049,1635208,1653911,1673264,1693489,1714180,1735045,1755497,1775225
COG,urban,734631,771738,810452,850865,892999,936914,982510,1029650,1072780,1111988,1152189,1193497,1236128,1280275,1326046,1373503,1422781,1474008,1527400,1583234,1642924,1705051,1769309,1835639,1903599,1973547,2046738,2124992,2209458,2301053,2399049,2501002,2603311,2703396,2800042,2894148,2987549,3083054,3182829,3287507,3396521,3509318,3625007,3742867
COL,national,25164544,25733669,26312996,26900508,27496608,28101824,28714184,29331230,29951194,30572479,31195416,31822528,32457497,33102569,33758328,34422568,35091272,35758978,36421438,37076387,37723803,38364307,38999468,39629965,40255956,40875363,41483872,42075953,42647731,43200901,43737512,44254972,44750054,45222699,45662747,46075721,46495492,46967706,47520667,48175048,48909844,49661056,50339443,50882884
COL,rural,9639782,9681264,9719758,9754662,9786593,9815124,9839489,9859106,9873711,9915878,9966624,10013913,10059227,10102573,10144715,10183917,10220684,10252814,10279222,10298708,10312933,10320766,10323159,10320832,10313978,10301818,10283437,10258117,10225220,10185476,10140105,10088363,10029830,9965274,9892834,9813668,9735691,9668302,9616282,9582981,9563831,9545848,9512141,9451496
COL,urban,15524762,16052405,16593238,17145846,17710016,18286700,18874694,19472124,20077484,20656601,21228792,21808614,22398270,22999996,23613613,24238651,24870588,25506164,26142216,26777679,27410870,28043541,28676309,29309133,29941978,30573545,31200435,31817836,32422511,33015425,33597407,34166609,34720224,35257425,35769913,36262053,36759801,37299404,37904385,38592067,39346013,40115208,40827302,41431388
COM,national,275903,286628,297451,307831,317617,326944,336088,345455,355337,365765,376647,387964,399638,411598,423873,436454,449270,462280,475394,488625,501955,515382,528853,542358,555895,569480,583213,597230,611625,626427,641624,657227,673251,689696,706578,723865,741511,759390,777435,795597,813890,832322,850891,869595
COM,rural,215166,222395,229602,236368,242504,248167,253585,259071,264836,270893,277163,283629,290225,296890,303637,312348,321722,331242,340853,350554,360338,370209,380118,390064,400044,410071,420222,430585,441135,451886,462823,473953,485273,496767,508454,520292,532234,544194,556099,567905,579620,591240,602737,614108
