survey_id,cache_id,wb_region_code,pcn_region_code,country_code,survey_acronym,survey_coverage,survey_comparability,comparable_spell,surveyid_year,reporting_year,survey_year,survey_time,welfare_type,survey_mean_lcu,survey_mean_ppp,reporting_pop,ppp,cpi,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,reporting_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,display_cp
TON_2015_HIES_V01_M_V02_A_PIP_PC-GPWG,TON_2015_HIES_D1_CON_GPWG,EAP,EAP,TON,HIES,national,1,2009 - 2015,2015,2015,2015,2015,consumption,17.069181,10.074641,100780,1.6387174,1.0339012,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TTO_1988_SLC_V01_M_V01_A_PIP_PC-GROUP,TTO_1988_SLC_D1_INC_GROUP,LAC,LAC,TTO,SLC,national,0,1988,1988,1988,1988,1988,income,15.133151,14.490017,1204150,4.5204468,.23103571,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
TTO_1992_PHC_V01_M_V01_A_PIP_PC-GROUP,TTO_1992_PHC_D1_INC_GROUP,LAC,LAC,TTO,PHC,national,1,1992,1992,1992,1992,1992,income,14.524932,10.167593,1236685,4.5204468,.31602001,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
TUN_1985_HBCS_V01_M_V01_A_PIP_PC-GROUP,TUN_1985_HBCS_D1_CON_GROUP,MNA,MNA,TUN,HBCS,national,0,1985 - 1990,1985,1985,1985,1985,consumption,1.2890959,5.6670027,7329590,.69683015,.32644114,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
TUN_1990_HBCS_V01_M_V01_A_PIP_PC-GROUP,TUN_1990_HBCS_D1_CON_GROUP,MNA,MNA,TUN,HBCS,national,0,1985 - 1990,1990,1990,1990,1990,consumption,1.9604384,6.095571,8242509,.69683015,.46154267,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
TUN_1995_LSS_V01_M_V01_A_PIP_PC-GROUP,TUN_1995_LSS_D1_CON_GROUP,MNA,MNA,TUN,LSS,national,1,1995 - 2000,1995,1995,1995,1995,consumption,2.6459179,6.2105727,9125400,.69683015,.61138922,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
TUN_2000_LSS_V01_M_V01_A_PIP_PC-GROUP,TUN_2000_LSS_D1_CON_GROUP,MNA,MNA,TUN,LSS,national,1,1995 - 2000,2000,2000,2000,2000,consumption,3.6696987,7.3476996,9708347,.69683015,.71672422,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
TUN_2005_NSHBCSL_V01_M_V03_A_PIP_PC-GPWG,TUN_2005_NSHBCSL_D1_CON_GPWG,MNA,MNA,TUN,NSHBCSL,national,2,2005 - 2015,2005,2005,2005.34,2005-2006,consumption,4.6479506,8.0927782,10106778,.69683015,.82420814,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUN_2010_NSHBCSL_V01_M_V05_A_PIP_PC-GPWG,TUN_2010_NSHBCSL_D1_CON_GPWG,MNA,MNA,TUN,NSHBCSL,national,2,2005 - 2015,2010,2010,2010.41,2010-2011,consumption,6.4659147,9.4540939,10635245,.69683015,.98148376,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUN_2015_NSHBCSL_V01_M_V04_A_PIP_PC-GPWG,TUN_2015_NSHBCSL_D1_CON_GPWG,MNA,MNA,TUN,NSHBCSL,national,2,2005 - 2015,2015,2015,2015.42,2015-2016,consumption,9.5127535,11.169641,11179951,.69683015,1.2221938,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_1987_HICES_V01_M_V01_A_PIP_PC-GROUP,TUR_1987_HICES_D1_CON_GROUP,ECA,ECA,TUR,HICES,national,0,1987 - 1994,1987,1987,1987,1987,consumption,.0016438356,9.5117617,51100930,1.1346794,.00015230854,national,national,national,national,national,national,group,T01,FALSE,TRUE,FALSE,1
TUR_1994_HICES_V01_M_V01_A_PIP_PC-GROUP,TUR_1994_HICES_D1_CON_GROUP,ECA,ECA,TUR,HICES,national,0,1987 - 1994,1994,1994,1994,1994,consumption,.06838356,9.3076906,57564209,1.1346794,.0064749527,national,national,national,national,national,national,group,T01,FALSE,TRUE,FALSE,1
TUR_2002_HICES_V01_M_V02_A_PIP_PC-GPWG,TUR_2002_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2002,2002,2002,2002,consumption,4.9493284,10.074919,65145357,1.1346794,.43294385,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2003_HICES_V01_M_V04_A_PIP_PC-GPWG,TUR_2003_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2003,2003,2003,2003,consumption,5.7214112,9.5775871,66089402,1.1346794,.5264703,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2004_HICES_V01_M_V05_A_PIP_PC-GPWG,TUR_2004_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2004,2004,2004,2004,consumption,7.6356993,11.770065,67010930,1.1346794,.57173759,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2005_HICES_V01_M_V04_A_PIP_PC-GPWG,TUR_2005_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2005,2005,2005,2005,consumption,8.7811184,12.512277,67903461,1.1346794,.61850089,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2006_HICES_V01_M_V03_A_PIP_PC-GPWG,TUR_2006_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2006,2006,2006,2006,consumption,9.6713133,12.573967,68756809,1.1346794,.6778599,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2007_HICES_V01_M_V05_A_PIP_PC-GPWG,TUR_2007_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2007,2007,2007,2007,consumption,11.090427,13.258097,69581854,1.1346794,.73721457,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2008_HICES_V01_M_V04_A_PIP_PC-GPWG,TUR_2008_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2008,2008,2008,2008,consumption,13.550774,14.667441,70418612,1.1346794,.81421024,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2009_HICES_V01_M_V04_A_PIP_PC-GPWG,TUR_2009_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2009,2009,2009,2009,consumption,14.246876,14.513661,71321406,1.1346794,.86510628,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2010_HICES_V01_M_V03_A_PIP_PC-GPWG,TUR_2010_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2010,2010,2010,2010,consumption,15.729248,14.759434,72326992,1.1346794,.93921512,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2011_HICES_V01_M_V03_A_PIP_PC-GPWG,TUR_2011_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2011,2011,2011,2011,consumption,18.320179,16.145687,73443254,1.1346794,1,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2012_HICES_V01_M_V03_A_PIP_PC-GPWG,TUR_2012_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2012,2012,2012,2012,consumption,20.7192,16.768936,74651046,1.1346794,1.0889157,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2013_HICES_V01_M_V01_A_PIP_PC-GPWG,TUR_2013_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2013,2013,2013,2013,consumption,23.177118,17.450644,75925454,1.1346794,1.1705091,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2014_HICES_V01_M_V01_A_PIP_PC-GPWG,TUR_2014_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2014,2014,2014,2014,consumption,26.349699,18.225565,77229262,1.1346794,1.2741528,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2015_HICES_V01_M_V01_A_PIP_PC-GPWG,TUR_2015_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2015,2015,2015,2015,consumption,28.423199,18.259132,78529413,1.1346794,1.3718911,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2016_HICES_V01_M_V02_A_PIP_PC-GPWG,TUR_2016_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2016,2016,2016,2016,consumption,32.124004,19.147774,79827868,1.1346794,1.4785575,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2017_HICES_V01_M_V02_A_PIP_PC-GPWG,TUR_2017_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2017,2017,2017,2017,consumption,36.357212,19.498083,81116451,1.1346794,1.6433326,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2018_HICES_V01_M_V02_A_PIP_PC-GPWG,TUR_2018_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2018,2018,2018,2018,consumption,43.191254,19.911144,82340090,1.1346794,1.9117293,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUR_2019_HICES_V01_M_V01_A_PIP_PC-GPWG,TUR_2019_HICES_D1_CON_GPWG,ECA,ECA,TUR,HICES,national,1,2002 - 2019,2019,2019,2019,2019,consumption,48.989452,19.608208,83429607,1.1346794,2.201869,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TUV_2010_HIES_V01_M_V04_A_PIP_PC-GPWG,TUV_2010_HIES_D1_CON_GPWG,EAP,EAP,TUV,HIES,national,0,2010,2010,2010,2010,2010,consumption,8.9610643,7.679183,10521,1.1727709,.99501914,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_1981_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_1981_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,1981,1981,1981,1981,income,156.07233,16.132366,18029236,16.136278,.5995487,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_1986_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_1986_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,1986,1986,1986,1986,income,218.06007,21.488678,19411208,16.136278,.62887317,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_1991_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_1991_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,1991,1991,1991,1991,income,417.22809,35.63052,20503313,16.136278,.72568482,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_1995_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_1995_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,1995,1995,1995,1995,income,563.65485,41.552105,21258039,16.136278,.84065312,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_1997_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_1997_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,1997,1997,1997,1997,income,619.44818,43.988026,21600151,16.136278,.87270427,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_2000_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_2000_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,2000,2000,2000,2000,income,677.06415,46.650925,22172529,16.136278,.89942753,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_2005_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_2005_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,2005,2005,2005,2005,income,698.24866,46.741898,22722559,16.136278,.9257642,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_2007_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_2007_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,2007,2007,2007,2007,income,678.61206,44.197468,22901897,16.136278,.95152628,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_2010_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_2010_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,2010,2010,2010,2010,income,653.81061,41.071991,23138381,16.136278,.98651302,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_2013_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_2013_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,2013,2013,2013,2013,income,691.78406,41.761036,23344213,16.136278,1.0265874,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TWN_2016_FIDES-LIS_V01_M_V01_A_PIP_PC-BIN,TWN_2016_FIDES-LIS_D1_INC_BIN,EAP,OHI,TWN,FIDES-LIS,national,0,1981 - 2016,2016,2016,2016,2016,income,755.37701,44.809715,23508362,16.136278,1.0446919,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TZA_1991_HBS_V01_M_V01_A_PIP_PC-GPWG,TZA_1991_HBS_D1_CON_GPWG,SSA,SSA,TZA,HBS,national,0,1991,1991,1991,1991.92,1991-1992,consumption,114.23106,1.6623906,26056605,588.78534,.11670627,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TZA_2000_HBS_V01_M_V01_A_PIP_PC-GPWG,TZA_2000_HBS_D1_CON_GPWG,SSA,SSA,TZA,HBS,national,1,2000 - 2018,2000,2000,2000.33,2000-2001,consumption,322.73221,1.1746372,33499177,588.78534,.46663958,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TZA_2007_HBS_V01_M_V03_A_PIP_PC-GPWG,TZA_2007_HBS_D1_CON_GPWG,SSA,SSA,TZA,HBS,national,1,2000 - 2018,2007,2007,2007,2007,consumption,872.87903,2.1941736,40681416,588.78534,.67565674,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TZA_2011_HBS_V01_M_V02_A_PIP_PC-GPWG,TZA_2011_HBS_D1_CON_GPWG,SSA,SSA,TZA,HBS,national,1,2000 - 2018,2011,2011,2011.77,2011-2012,consumption,1699.4834,2.5698016,45673520,588.78534,1.1232084,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
TZA_2018_HBS_V01_M_V01_A_PIP_PC-GPWG,TZA_2018_HBS_D1_CON_GPWG,SSA,SSA,TZA,HBS,national,1,2000 - 2018,2018,2018,2017.92,2018,consumption,2566.2207,2.7186406,56313444,588.78534,1.6031909,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_1989_HBS_V01_M_V01_A_PIP_PC-GROUP,UGA_1989_HBS_D1_CON_GROUP,SSA,SSA,UGA,HBS,national,0,1989,1989,1989,1989,1989,consumption,208.04384,2.2784441,16763041,944.25555,.096700102,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
UGA_1992_NIHS_V01_M_V01_A_PIP_PC-HIST,UGA_1992_NIHS_D1_CON_HIST,SSA,SSA,UGA,NIHS,national,1,1992 - 1999,1992,1992,1992.23,1992-1993,consumption,502.29382,2.0594678,18561668,944.25555,.25829336,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_1996_NIHS_V01_M_V01_A_PIP_PC-HIST,UGA_1996_NIHS_D1_CON_HIST,SSA,SSA,UGA,NIHS,national,1,1992 - 1999,1996,1996,1996.2,1996-1997,consumption,779.06091,2.0583472,21032817,944.25555,.40083274,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_1999_NIHS_V01_M_V01_A_PIP_PC-HIST,UGA_1999_NIHS_D1_CON_HIST,SSA,SSA,UGA,NIHS,national,1,1992 - 1999,1999,1999,1999.55,1999-2000,consumption,873.52441,2.0096161,22952406,944.25555,.46033332,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_2002_UNHS_V01_M_V01_A_PIP_PC-GPWG,UGA_2002_UNHS_D1_CON_GPWG,SSA,SSA,UGA,UNHS,national,2,2002 - 2019,2002,2002,2002.36,2002-2003,consumption,1020.3167,2.207876,25167261,944.25555,.48940766,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_2005_UNHS_V01_M_V01_A_PIP_PC-GPWG,UGA_2005_UNHS_D1_CON_GPWG,SSA,SSA,UGA,UNHS,national,2,2002 - 2019,2005,2005,2005.33,2005-2006,consumption,1378.7865,2.4574518,27684590,944.25555,.59418607,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_2009_UNHS_V01_M_V01_A_PIP_PC-GPWG,UGA_2009_UNHS_D1_CON_GPWG,SSA,SSA,UGA,UNHS,national,2,2002 - 2019,2009,2009,2009.4,2009-2010,consumption,2447.8623,3.0515242,31411096,944.25555,.84953374,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_2012_UNHS_V01_M_V03_A_PIP_PC-GPWG,UGA_2012_UNHS_D1_CON_GPWG,SSA,SSA,UGA,UNHS,national,2,2002 - 2019,2012,2012,2012.45,2012-2013,consumption,3621.6062,3.330369,34558700,944.25555,1.1516469,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_2016_UNHS_V01_M_V06_A_PIP_PC-GPWG,UGA_2016_UNHS_D1_CON_GPWG,SSA,SSA,UGA,UNHS,national,2,2002 - 2019,2016,2016,2016.5,2016-2017,consumption,4211.6177,3.2032306,39649173,944.25555,1.392423,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UGA_2019_UNHS_V01_M_V01_A_PIP_PC-GPWG,UGA_2019_UNHS_D1_CON_GPWG,SSA,SSA,UGA,UNHS,national,2,2002 - 2019,2019,2019,2019.64,2019-2020,consumption,4641.3018,3.1774018,44269587,944.25555,1.5469565,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_1992_HS_V01_M_V01_A_PIP_PC-HIST,UKR_1992_HS_D1_CON_HIST,ECA,ECA,UKR,HS,national,0,1992 - 1993,1992,1992,1992,1992,consumption,89.689293,7.2459402,52150400,3.1817422,3.89028,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_1993_HS_V01_M_V01_A_PIP_PC-HIST,UKR_1993_HS_D1_CON_HIST,ECA,ECA,UKR,HS,national,0,1992 - 1993,1993,1993,1993,1993,consumption,43.606857,7.2865195,52179200,3.1817422,1.8809172,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_1995_HIES_V01_M_V01_A_PIP_PC-GROUP,UKR_1995_HIES_D1_CON_GROUP,ECA,ECA,UKR,HIES,national,1,1995,1995,1995,1995,1995,consumption,2.1560547,7.6239843,51512800,3.1817422,.088881798,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
UKR_1996_HIES_V01_M_V01_A_PIP_PC-HIST,UKR_1996_HIES_D1_CON_HIST,ECA,ECA,UKR,HIES,national,2,1996,1996,1996,1996,1996,consumption,324.93027,6.3716984,51057800,3.1817422,16.027655,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_1999_HLCS_V01_M_V01_A_PIP_PC-GROUP,UKR_1999_HLCS_D1_INC_GROUP,ECA,ECA,UKR,HLCS,national,3,1999,1999,1999,1999,1999,income,3.6355069,4.5325465,49674000,3.1817422,.2520912,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
UKR_2002_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2002_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2002,2002,2002,2002,consumption,7.9868231,6.8852158,48202470,3.1817422,.3645789,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2003_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2003_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2003,2003,2003,2003,consumption,9.4074097,7.7086687,47812949,3.1817422,.38355327,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2004_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2004_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2004,2004,2004,2004,consumption,11.485208,8.6299334,47451626,3.1817422,.41827935,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2005_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2005_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2005,2005,2005,2005,consumption,15.452755,10.239992,47105171,3.1817422,.47428709,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2006_HLCS_V01_M_V02_A_PIP_PC-GPWG,UKR_2006_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2006,2006,2006,2006,consumption,18.242405,11.085112,46787786,3.1817422,.51722205,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2007_HLCS_V01_M_V03_A_PIP_PC-GPWG,UKR_2007_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2007,2007,2007,2007,consumption,19.568298,10.537866,46509355,3.1817422,.58362699,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2008_HLCS_V01_M_V02_A_PIP_PC-GPWG,UKR_2008_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2008,2008,2008,2008,consumption,28.057384,12.06565,46258189,3.1817422,.73085546,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2009_HLCS_V01_M_V02_A_PIP_PC-GPWG,UKR_2009_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2009,2009,2009,2009,consumption,30.1208,11.177818,46053331,3.1817422,.84692401,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2010_HLCS_V01_M_V02_A_PIP_PC-GPWG,UKR_2010_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2010,2010,2010,2010,consumption,35.140835,11.923199,45870741,3.1817422,.92630565,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2011_HLCS_V01_M_V02_A_PIP_PC-GPWG,UKR_2011_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2011,2011,2011,2011,consumption,39.415596,12.388054,45706086,3.1817422,1,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2012_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2012_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2012,2012,2012,2012,consumption,41.288242,12.90323,45593342,3.1817422,1.0056872,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2013_HLCS_V01_M_V02_A_PIP_PC-GPWG,UKR_2013_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2013,2013,2013,2013,consumption,43.507954,13.629493,45489648,3.1817422,1.0032842,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2014_HLCS_V01_M_V04_A_PIP_PC-GPWG,UKR_2014_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2014,2014,2014,2014,consumption,46.917297,13.114372,45272155,3.1817422,1.1243992,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2015_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2015_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2015,2015,2015,2015,consumption,62.884239,11.820768,45154036,3.1817422,1.6719801,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2016_HLCS_V02_M_V02_A_PIP_PC-GPWG,UKR_2016_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2016,2016,2016,2016,consumption,72.594063,11.979339,45004673,3.1817422,1.9045979,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2017_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2017_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2017,2017,2017,2017,consumption,91.067375,13.131763,44831135,3.1817422,2.17959,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2018_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2018_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2018,2018,2018,2018,consumption,105.62833,13.727962,44622518,3.1817422,2.4182954,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2019_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2019_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2019,2019,2019,2019,consumption,125.13087,15.07378,44386203,3.1817422,2.6090195,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
UKR_2020_HLCS_V01_M_V01_A_PIP_PC-GPWG,UKR_2020_HLCS_D1_CON_GPWG,ECA,ECA,UKR,HLCS,national,4,2002 - 2020,2020,2020,2020,2020,consumption,123.33453,14.462207,44134693,3.1817422,2.6803107,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
URY_1981_ENH_V01_M_V01_A_PIP_PC-GROUP,URY_1981_ENH_D2_INC_GROUP,LAC,LAC,URY,ENH,urban,0,1981,1981,1981,1981,1981,income,.072657533,18.873652,2516998,16.608438,.00023179066,urban,national,national,national,national,urban,group,T05,FALSE,FALSE,FALSE,1
URY_1989_ENH_V01_M_V01_A_PIP_PC-HIST,URY_1989_ENH_D2_INC_HIST,LAC,LAC,URY,ENH,urban,1,1989,1989,1989,1989,1989,income,3.0874815,20.003189,2737521,16.608438,.009293437,urban,national,national,national,national,urban,micro,,FALSE,FALSE,FALSE,1
URY_1992_ECH_V01_M_V03_A_PIP_PC-GPWG,URY_1992_ECH_D2_INC_GPWG,LAC,LAC,URY,ECH,urban,2,1992 - 2005,1992,1992,1992,1992,income,17.902954,21.189863,2827247,16.608438,.050870702,urban,national,national,national,national,urban,micro,,FALSE,FALSE,FALSE,1
